dataset,distance,linkage,runtime,ARI,whs
Symbols,lorentzian,complete,26147.0,0.3538860072277434,0.4105053939039221
Symbols,lorentzian,single,25998.0,0.2756191073743141,0.4093087390719168
Symbols,lorentzian,ward,26565.0,0.6543989981036761,0.4133430769961933
Symbols,lorentzian,weighted,26510.0,0.4426179786736348,0.4174519269151568
Symbols,msm,average,29552.0,0.6752235724970972,0.3839532679830222
Symbols,msm,complete,29644.0,0.6980063867370728,0.3364375099627586
Symbols,msm,single,29609.0,0.6776856210178357,0.3944531077451608
Symbols,msm,ward,28008.0,0.9537090988951472,0.3615991882170103
Symbols,msm,weighted,29613.0,0.6757138746039402,0.3688995587874766
Symbols,sbd,average,23338.0,0.611026257278546,0.3712185346740749
Symbols,sbd,complete,23282.0,0.2532482073542515,0.3334429871649458
Symbols,sbd,single,23447.0,0.2759077513385418,0.434621700840317
Symbols,sbd,ward,22951.0,0.7569456308324461,0.3544433847116839
Symbols,sbd,weighted,23387.0,0.6228612617005814,0.3628010007220926
SyntheticControl,dtw,average,6006.0,0.6631494640187093,0.3629147650452073
SyntheticControl,dtw,complete,5912.0,0.6159601282621812,0.2789041213446597
SyntheticControl,dtw,single,5878.0,0.5642164773472546,0.4376804793525828
SyntheticControl,dtw,ward,4668.0,0.964527224649172,0.287065446770373
SyntheticControl,dtw,weighted,5837.0,0.6319850486065524,0.3227486691679949
SyntheticControl,euclidean,average,5844.0,0.3825815975295461,0.5194749200029035
SyntheticControl,euclidean,complete,5779.0,0.3178164366489215,0.3566057929320925
SyntheticControl,euclidean,single,5849.0,0.0020446716136566,0.5659516438187534
SyntheticControl,euclidean,ward,7442.0,0.6150900507787178,0.375367197890007
SyntheticControl,euclidean,weighted,5958.0,0.3631411691059929,0.4312507509543815
SyntheticControl,kdtw,average,10827.0,0.6785950948225263,0.2992400052362611
SyntheticControl,kdtw,complete,11023.0,0.3878530848308975,0.2294400028803718
SyntheticControl,kdtw,single,10702.0,0.0001127993221663,0.3738840952857105
SyntheticControl,kdtw,ward,10809.0,0.0850618845371003,0.299145080899836
SyntheticControl,kdtw,weighted,10768.0,0.6785950948225263,0.2662674935548149
SyntheticControl,lorentzian,average,7376.0,0.3442356464572612,0.4733546480536033
SyntheticControl,lorentzian,complete,7338.0,0.3206182359899772,0.332664383429709
SyntheticControl,lorentzian,single,7385.0,0.0001127993221663,0.5943059868502819
SyntheticControl,lorentzian,ward,7491.0,0.606490739501734,0.3624639248672244
SyntheticControl,lorentzian,weighted,7368.0,0.3785434262536432,0.417958759347644
SyntheticControl,msm,average,8654.0,0.6107184055989826,0.4441774510506272
SyntheticControl,msm,complete,8507.0,0.6230032179886715,0.3229778791692586
SyntheticControl,msm,single,8615.0,0.0013405177379965,0.4310803766160255
SyntheticControl,msm,ward,6960.0,0.9110029347378192,0.3354098036452441
SyntheticControl,msm,weighted,8530.0,0.6222959277865451,0.3796156335494656
SyntheticControl,sbd,average,5993.0,0.278905883882138,0.5064793064690988
SyntheticControl,sbd,complete,5930.0,0.2465401245491297,0.3535885077917267
SyntheticControl,sbd,single,6034.0,0.0002721760204057,0.5564258691276099
SyntheticControl,sbd,ward,4629.0,0.6150900507787178,0.3756077977958473
SyntheticControl,sbd,weighted,6070.0,0.202239299760968,0.4393610705917577
ToeSegmentation1,dtw,average,4854.0,0.0055498033313575,0.2983134748742305
ToeSegmentation1,dtw,complete,4874.0,-0.0010009687111501,0.3209275972334838
ToeSegmentation1,dtw,single,4796.0,0.0006996449301979,0.4189518147211358
ToeSegmentation1,dtw,ward,4680.0,0.0260846157140062,0.3121265902205095
ToeSegmentation1,dtw,weighted,4927.0,0.0318636546002024,0.3141983511093251
ToeSegmentation1,euclidean,average,5146.0,0.0012638265581701,0.3993625754017634
ToeSegmentation1,euclidean,complete,5185.0,-0.0036141696710928,0.3662503128706191
ToeSegmentation1,euclidean,single,5100.0,0.0058756626078769,0.3644059948999254
ToeSegmentation1,euclidean,ward,5406.0,0.0072235413051271,0.3975503729556553
ToeSegmentation1,euclidean,weighted,5199.0,-0.001892243027655,0.3890483469517766
ToeSegmentation1,kdtw,average,8045.0,0.0006996449301979,0.3320793461357275
ToeSegmentation1,kdtw,complete,7788.0,0.0006996449301979,0.3283129449266061
ToeSegmentation1,kdtw,single,7936.0,0.0006996449301979,0.4362845158799912
ToeSegmentation1,kdtw,ward,7751.0,0.001511132020442,0.3468770725579235
ToeSegmentation1,kdtw,weighted,7798.0,0.0006996449301979,0.3415317480630081
ToeSegmentation1,lorentzian,average,5615.0,0.0124379863744267,0.4140182304103818
ToeSegmentation1,lorentzian,complete,5591.0,0.024287439898251,0.3981603280023255
ToeSegmentation1,lorentzian,single,5520.0,0.0024344693987748,0.4227506520075832
ToeSegmentation1,lorentzian,ward,5655.0,0.0031304391612419,0.3879510374779926
ToeSegmentation1,lorentzian,weighted,5591.0,0.0211098179141646,0.3989898388493395
ToeSegmentation1,msm,average,6230.0,0.0058756626078769,0.3766751733835397
ToeSegmentation1,msm,complete,6231.0,0.1310454857662687,0.3240667836333293
ToeSegmentation1,msm,single,6215.0,0.0006996449301979,0.4343547201843732
ToeSegmentation1,msm,ward,5838.0,0.218145135870216,0.3389462177632181
ToeSegmentation1,msm,weighted,6261.0,0.0157790460259869,0.3502285774204859
ToeSegmentation1,sbd,average,4808.0,-0.0006396753647523,0.3876548483929302
ToeSegmentation1,sbd,complete,4738.0,0.0695610224592045,0.3417856848478112
ToeSegmentation1,sbd,single,4810.0,0.0086340663238162,0.5138238126628643
ToeSegmentation1,sbd,ward,4505.0,0.130536429449521,0.3421906922214459
ToeSegmentation1,sbd,weighted,4810.0,-0.0006396753647523,0.3749463036727652
ToeSegmentation2,dtw,average,3701.0,0.171749943708677,0.3531697390647429
ToeSegmentation2,dtw,complete,3701.0,0.171749943708677,0.3266179050230975
ToeSegmentation2,dtw,single,3711.0,0.1162324673683809,0.3526745726335745
ToeSegmentation2,dtw,ward,3638.0,-0.0165315009479228,0.3708214635821593
ToeSegmentation2,dtw,weighted,3758.0,0.171749943708677,0.3310530158402381
ToeSegmentation2,euclidean,average,3792.0,0.0172626153331225,0.4415872330362217
ToeSegmentation2,euclidean,complete,3842.0,0.0281743305711791,0.4186545138855141
ToeSegmentation2,euclidean,single,3867.0,0.0854057024482995,0.3669399294616108
ToeSegmentation2,euclidean,ward,3957.0,0.0658470135216411,0.4322408392669413
ToeSegmentation2,euclidean,weighted,3861.0,0.0115852982225192,0.412419920517493
ToeSegmentation2,kdtw,average,5775.0,0.0233455709309987,0.2596594328540362
ToeSegmentation2,kdtw,complete,5703.0,0.0233455709309987,0.344435320636794
ToeSegmentation2,kdtw,single,5615.0,0.0233455709309987,0.4333623299509109
ToeSegmentation2,kdtw,ward,5804.0,-0.0154102527723007,0.3379187714202602
ToeSegmentation2,kdtw,weighted,5656.0,0.0233455709309987,0.2631370577308635
ToeSegmentation2,lorentzian,average,3987.0,0.0141933957423974,0.4462675767399122
ToeSegmentation2,lorentzian,complete,4010.0,0.0013473393922269,0.4196390921942634
ToeSegmentation2,lorentzian,single,4031.0,0.0854057024482995,0.3255808711011794
ToeSegmentation2,lorentzian,ward,4024.0,0.0183023797353325,0.4306817485286661
ToeSegmentation2,lorentzian,weighted,3986.0,-0.0324283632674556,0.4058015526106916
ToeSegmentation2,msm,average,4439.0,0.0466341889023107,0.3919084858093313
ToeSegmentation2,msm,complete,4412.0,0.0466341889023107,0.3449925997460683
ToeSegmentation2,msm,single,4472.0,0.0233455709309987,0.4132402067734702
ToeSegmentation2,msm,ward,4242.0,-0.0757624847004613,0.343487107463831
ToeSegmentation2,msm,weighted,4434.0,0.0466341889023107,0.3873250959695556
ToeSegmentation2,sbd,average,3682.0,0.1162324673683809,0.3984142172159137
ToeSegmentation2,sbd,complete,3647.0,0.1162324673683809,0.3486315273866516
ToeSegmentation2,sbd,single,3654.0,0.0698733888526951,0.4310930365808444
ToeSegmentation2,sbd,ward,3497.0,0.2488595539735135,0.379472940967178
ToeSegmentation2,sbd,weighted,3621.0,0.0698733888526951,0.3703047866186819
Trace,dtw,average,3406.0,0.6668043837522832,0.3890282174008537
Trace,dtw,complete,3394.0,0.6668043837522832,0.3777183879551558
Trace,dtw,single,3401.0,0.7046661205402344,0.5168049419343015
Trace,dtw,ward,3353.0,0.6668043837522832,0.4001017203135465
Trace,dtw,weighted,3455.0,0.7000808172002301,0.4097723497633812
Trace,euclidean,average,3599.0,0.4190354992112016,0.5892461048772658
Trace,euclidean,complete,3647.0,0.4161152307458559,0.6320730943845414
Trace,euclidean,single,3612.0,0.4564948424142789,0.5267535476090331
Trace,euclidean,ward,3844.0,0.3354123109266251,0.6353320808720032
Trace,euclidean,weighted,3642.0,0.4145543720448351,0.5972995871403752
Trace,kdtw,average,5572.0,0.6748024649052089,0.617039988214565
Trace,kdtw,complete,5586.0,0.5105765542988792,0.5915666511825363
Trace,kdtw,single,5670.0,0.7046661205402344,0.6022656873554125
Trace,kdtw,ward,5585.0,0.1042204116882759,0.6386902950543157
Trace,kdtw,weighted,5551.0,0.6275169462086189,0.6338312288484371
Trace,lorentzian,average,3805.0,0.4190354992112016,0.6159084819757291
Trace,lorentzian,complete,3900.0,0.3528015200951776,0.6308357117870433
Trace,lorentzian,single,3815.0,0.460136314326081,0.5806481530804447
Trace,lorentzian,ward,3913.0,0.3354123109266251,0.6006464276260172
Trace,lorentzian,weighted,3777.0,0.4241076263848337,0.6360707062114104
Trace,msm,average,4266.0,0.4146028060242771,0.6405771992330848
Trace,msm,complete,4349.0,0.4146028060242771,0.6314129265153536
Trace,msm,single,4415.0,0.6748024649052089,0.585335022274997
Trace,msm,ward,4186.0,0.6668043837522832,0.6998088199688387
Trace,msm,weighted,4314.0,0.4310112858073085,0.6285098559703473
Trace,sbd,average,3358.0,0.6748024649052089,0.6502052665107458
Trace,sbd,complete,3406.0,0.4146028060242771,0.6411225865805512
Trace,sbd,single,3464.0,0.6865361907511872,0.5917202484117962
Trace,sbd,ward,3282.0,0.6668043837522832,0.6317247377452685
Trace,sbd,weighted,3359.0,0.6748024649052089,0.6404941770767364
TwoLeadECG,dtw,average,12313.0,0.0,0.3945616699866922
TwoLeadECG,dtw,complete,12387.0,0.0010083586903034,0.3533944589571789
TwoLeadECG,dtw,single,12371.0,0.0,0.3288270736984752
TwoLeadECG,dtw,ward,9753.0,-0.0004674501303284,0.3699615663651502
TwoLeadECG,dtw,weighted,12286.0,0.0010083586903034,0.3683102360751606
TwoLeadECG,euclidean,average,12729.0,0.0012994942554398,0.5438189591213346
TwoLeadECG,euclidean,complete,12697.0,0.0027362932990941,0.4894817363604862
TwoLeadECG,euclidean,single,12666.0,0.0,0.4407822006029412
TwoLeadECG,euclidean,ward,15717.0,0.0037033993057643,0.5164925670487496
TwoLeadECG,euclidean,weighted,12589.0,1.7790032725392902e-05,0.5278505837835404
TwoLeadECG,kdtw,average,23177.0,0.0,0.5492188488865081
TwoLeadECG,kdtw,complete,23067.0,0.0001245316933159,0.4893658870375864
TwoLeadECG,kdtw,single,23243.0,0.0,0.4218139273226564
TwoLeadECG,kdtw,ward,22942.0,0.2953316986931131,0.5158218590570227
TwoLeadECG,kdtw,weighted,23178.0,0.0,0.5286975299574279
TwoLeadECG,lorentzian,average,15167.0,0.0,0.5500167782649538
TwoLeadECG,lorentzian,complete,15559.0,5.802412501018025e-05,0.4816410531516013
TwoLeadECG,lorentzian,single,15142.0,0.0,0.4204996195670991
TwoLeadECG,lorentzian,ward,15807.0,0.0009312054221352,0.5230089599227746
TwoLeadECG,lorentzian,weighted,15573.0,0.0005005777259234,0.5527317840414425
TwoLeadECG,msm,average,18297.0,0.0001245316933159,0.5092099797541187
TwoLeadECG,msm,complete,18277.0,0.1730189516977075,0.4415514011087161
TwoLeadECG,msm,single,18465.0,0.0,0.3621902560902778
TwoLeadECG,msm,ward,15281.0,0.1630924490899261,0.4866054607707075
TwoLeadECG,msm,weighted,18378.0,0.0,0.4771863787125362
TwoLeadECG,sbd,average,12313.0,0.0,0.4243570480027892
TwoLeadECG,sbd,complete,12570.0,0.0101425792022461,0.4083059717062494
TwoLeadECG,sbd,single,12299.0,0.0,0.3612350955036774
TwoLeadECG,sbd,ward,9385.0,0.066288862149771,0.4176768503532136
TwoLeadECG,sbd,weighted,12351.0,0.0,0.4091405273818062
TwoPatterns,dtw,average,65636.0,0.3532560143413008,0.1784153759803774
TwoPatterns,dtw,complete,65543.0,0.2529272427707629,0.178571888461243
TwoPatterns,dtw,single,64586.0,0.5515766528411908,0.3243638081680352
TwoPatterns,dtw,ward,51991.0,0.5164845013376744,0.1933549973917385
TwoPatterns,dtw,weighted,65396.0,0.4467722959158015,0.1793980208950228
TwoPatterns,euclidean,average,67266.0,0.024667281219824,0.314172649351413
TwoPatterns,euclidean,complete,68702.0,0.0190701141297412,0.2897317890299195
TwoPatterns,euclidean,single,68164.0,8.673594340613162e-05,0.271590241393136
TwoPatterns,euclidean,ward,80505.0,0.046485448504794,0.2979743170257458
TwoPatterns,euclidean,weighted,67914.0,0.0250136492561244,0.3054360130627619
TwoPatterns,kdtw,average,120676.0,0.5083473568749147,0.3214905697655773
TwoPatterns,kdtw,complete,120073.0,0.0001646761989566,0.3167893892936103
TwoPatterns,kdtw,single,117990.0,0.3290171911299523,0.2071029560873218
TwoPatterns,kdtw,ward,117700.0,0.0019017336524114,0.3178637702955311
TwoPatterns,kdtw,weighted,121488.0,0.5083473568749147,0.3216419156934755
TwoPatterns,lorentzian,average,80421.0,0.0026189486351402,0.3452616237118937
TwoPatterns,lorentzian,complete,79284.0,0.0048691779126345,0.3146984977030072
TwoPatterns,lorentzian,single,79405.0,0.0001357681048699,0.2829833581330443
TwoPatterns,lorentzian,ward,82107.0,0.0285831455145868,0.3306796927318049
TwoPatterns,lorentzian,weighted,80270.0,0.0268695433347831,0.3341513148791714
TwoPatterns,msm,average,92166.0,0.0286206800191244,0.3246500572879136
TwoPatterns,msm,complete,91255.0,0.055373719064091,0.2984103048220323
TwoPatterns,msm,single,92988.0,1.258728289332052e-07,0.2794964152348527
TwoPatterns,msm,ward,78394.0,0.0968500889566787,0.325837492984828
TwoPatterns,msm,weighted,94216.0,0.041669920350295,0.3170841336363083
TwoPatterns,sbd,average,65203.0,0.1089219963624168,0.2426025910877098
TwoPatterns,sbd,complete,65786.0,0.0434524027486865,0.2323860784270171
TwoPatterns,sbd,single,65010.0,-9.057528275588404e-06,0.1930033920498185
TwoPatterns,sbd,ward,51821.0,0.1552275029057111,0.2399256095646214
TwoPatterns,sbd,weighted,65572.0,0.1731224135336498,0.2386153881770268
UMD,dtw,average,2437.0,0.364017008283808,0.4292611951580125
UMD,dtw,complete,2472.0,0.2068604049143106,0.3855989200449372
UMD,dtw,single,2483.0,0.2172883457920262,0.4729156458293548
UMD,dtw,ward,2247.0,0.364017008283808,0.4109651400661885
UMD,dtw,weighted,2411.0,0.3734202864027962,0.424857412267666
UMD,euclidean,average,2486.0,0.1353534010694234,0.6882563908058159
UMD,euclidean,complete,2527.0,0.1353534010694234,0.672059829168125
UMD,euclidean,single,2495.0,0.1386728586714023,0.7331926507300879
UMD,euclidean,ward,2872.0,0.1505499086721524,0.6812667105925835
UMD,euclidean,weighted,2490.0,0.1353534010694234,0.6542424314182885
UMD,kdtw,average,4061.0,0.1386728586714023,0.6062671947717468
UMD,kdtw,complete,4013.0,0.0881382706007584,0.5399914491701393
UMD,kdtw,single,3999.0,0.1386728586714023,0.5674728524672882
UMD,kdtw,ward,3928.0,0.3234896142914815,0.6115579770829812
UMD,kdtw,weighted,4158.0,0.1386728586714023,0.5993952587341648
UMD,lorentzian,average,2842.0,0.1155143403150529,0.6143865378095762
UMD,lorentzian,complete,2867.0,0.1155143403150529,0.5694755551164635
UMD,lorentzian,single,2877.0,0.1386728586714023,0.6046404035794846
UMD,lorentzian,ward,2865.0,0.1155143403150529,0.6209643049488268
UMD,lorentzian,weighted,2804.0,0.1116362774092651,0.6170798108099059
UMD,msm,average,3257.0,0.1155143403150529,0.6115188812516509
UMD,msm,complete,3208.0,0.1432751469591699,0.5626108345837029
UMD,msm,single,3263.0,0.1326526941515121,0.6527710881971371
UMD,msm,ward,3011.0,0.1116362774092651,0.6578413084127683
UMD,msm,weighted,3253.0,0.1116362774092651,0.6140023804415765
UMD,sbd,average,2405.0,0.1391555977165634,0.6336290071006908
UMD,sbd,complete,2442.0,0.2030370865044894,0.6106868789932269
UMD,sbd,single,2457.0,0.1391555977165634,0.6764092304956763
UMD,sbd,ward,2254.0,0.2265200062211474,0.5969351822364036
UMD,sbd,weighted,2453.0,0.2265200062211474,0.5754112448534615
UWaveGestureLibraryAll,dtw,average,1070039.0,0.1400839279105874,0.3656174183950282
UWaveGestureLibraryAll,dtw,complete,1073029.0,0.1713561466174278,0.3201107165129576
UWaveGestureLibraryAll,dtw,single,1082819.0,9.317638740976283e-06,0.3103384901457677
UWaveGestureLibraryAll,dtw,ward,850772.0,0.2986399697287493,0.3415985326496799
UWaveGestureLibraryAll,dtw,weighted,1077512.0,0.2875449504434739,0.3542236759759748
UWaveGestureLibraryAll,euclidean,average,775856.0,0.4830737522106009,0.4004908943232093
UWaveGestureLibraryAll,euclidean,complete,776687.0,0.3323301520499963,0.3437750829166044
UWaveGestureLibraryAll,euclidean,single,776067.0,5.46409792733442e-06,0.3185804402603057
UWaveGestureLibraryAll,euclidean,ward,989441.0,0.5881861625448546,0.3718766090842175
UWaveGestureLibraryAll,euclidean,weighted,777254.0,0.4159796914496403,0.3753535954250694
UWaveGestureLibraryAll,kdtw,average,2412212.0,-5.414168171187483e-07,0.2888563776127455
UWaveGestureLibraryAll,kdtw,complete,2400598.0,-5.414168171187483e-07,0.2874112606485185
UWaveGestureLibraryAll,kdtw,single,2402048.0,-5.414168171187483e-07,0.2907373197789962
UWaveGestureLibraryAll,kdtw,ward,2397326.0,2.3547636694796994e-06,0.2612558833889589
UWaveGestureLibraryAll,kdtw,weighted,2409793.0,-5.414168171187483e-07,0.2888563776127455
UWaveGestureLibraryAll,lorentzian,average,987740.0,0.534434508723717,0.4351303916861558
UWaveGestureLibraryAll,lorentzian,complete,987347.0,0.3387928457332974,0.4007465555027876
UWaveGestureLibraryAll,lorentzian,single,989032.0,5.46409792733442e-06,0.3272747328398431
UWaveGestureLibraryAll,lorentzian,ward,990599.0,0.6910096131489907,0.4202502954224884
UWaveGestureLibraryAll,lorentzian,weighted,987703.0,0.5525825478925774,0.4257325168382553
UWaveGestureLibraryAll,msm,average,1055461.0,0.0783630015090138,0.472403141706731
UWaveGestureLibraryAll,msm,complete,1061550.0,0.2902111032734741,0.4025537695998074
UWaveGestureLibraryAll,msm,single,1060106.0,6.982795232796921e-06,0.3647412931735186
UWaveGestureLibraryAll,msm,ward,833356.0,0.6359453180901263,0.4167591114534626
UWaveGestureLibraryAll,msm,weighted,1049632.0,0.2684896996245229,0.456381534854393
UWaveGestureLibraryAll,sbd,average,973273.0,0.0742482994411356,0.4067525029503276
UWaveGestureLibraryAll,sbd,complete,961958.0,0.2522328391398871,0.3513763502101462
UWaveGestureLibraryAll,sbd,single,971064.0,3.80170822810848e-06,0.3236930019624837
UWaveGestureLibraryAll,sbd,ward,763810.0,0.6186295511924395,0.38457980962154
UWaveGestureLibraryAll,sbd,weighted,965084.0,0.2154902360386485,0.3919554857020017
UWaveGestureLibraryX,dtw,average,89592.0,0.3088388125675159,0.2584287648000836
UWaveGestureLibraryX,dtw,complete,89567.0,0.1605571196455808,0.2402719821568293
UWaveGestureLibraryX,dtw,single,89701.0,7.583655008320799e-06,0.2065635259109891
UWaveGestureLibraryX,dtw,ward,84700.0,0.3822183586347454,0.2569438847462317
UWaveGestureLibraryX,dtw,weighted,89675.0,0.2432124125141027,0.2535484594160834
UWaveGestureLibraryX,euclidean,average,93360.0,0.215562614486631,0.3230883957425718
UWaveGestureLibraryX,euclidean,complete,93865.0,0.1572810928180801,0.3049955106440935
UWaveGestureLibraryX,euclidean,single,94043.0,1.3464026537224123e-06,0.2539426671903975
UWaveGestureLibraryX,euclidean,ward,98309.0,0.3758103901817714,0.317509585415225
UWaveGestureLibraryX,euclidean,weighted,93491.0,0.1895794506457708,0.3156531428438394
UWaveGestureLibraryX,kdtw,average,173604.0,0.0997834405170811,0.1592704146206841
UWaveGestureLibraryX,kdtw,complete,175405.0,7.873329371644512e-05,0.2950719750878759
UWaveGestureLibraryX,kdtw,single,174409.0,1.4433976896976144e-07,0.3315407565517352
UWaveGestureLibraryX,kdtw,ward,172611.0,0.0020911085960938,0.3083747770844345
UWaveGestureLibraryX,kdtw,weighted,174239.0,0.0187109022907932,0.2093959974373459
UWaveGestureLibraryX,lorentzian,average,98451.0,0.3053035935074761,0.3330336571331285
UWaveGestureLibraryX,lorentzian,complete,96017.0,0.1880956149496724,0.3228599214002182
UWaveGestureLibraryX,lorentzian,single,97712.0,3.80170822810848e-06,0.2671189175204243
UWaveGestureLibraryX,lorentzian,ward,97615.0,0.3188777632776592,0.3348489539694641
UWaveGestureLibraryX,lorentzian,weighted,98940.0,0.1800407636231341,0.3314636878392832
UWaveGestureLibraryX,msm,average,111765.0,0.180131210704033,0.2989979909634021
UWaveGestureLibraryX,msm,complete,112138.0,0.1959474964292661,0.2660328300112067
UWaveGestureLibraryX,msm,single,111761.0,3.80170822810848e-06,0.2137995339037565
UWaveGestureLibraryX,msm,ward,102860.0,0.3494160834201877,0.2919240353986345
UWaveGestureLibraryX,msm,weighted,112333.0,0.2235335048155924,0.2893639809808254
UWaveGestureLibraryX,sbd,average,85994.0,0.0696675158424962,0.303433114060622
UWaveGestureLibraryX,sbd,complete,86091.0,0.1857360143456001,0.2633971406447182
UWaveGestureLibraryX,sbd,single,86877.0,2.4301950559314605e-06,0.2428474003131644
UWaveGestureLibraryX,sbd,ward,79913.0,0.3414522716028264,0.2912452232786219
UWaveGestureLibraryX,sbd,weighted,86371.0,0.0873222906992458,0.289862955185816
UWaveGestureLibraryY,dtw,average,90103.0,0.3094810541588647,0.2700360431238015
UWaveGestureLibraryY,dtw,complete,89871.0,0.2797899223292171,0.2492234770692921
UWaveGestureLibraryY,dtw,single,89487.0,8.766082238148497e-08,0.192572504476569
UWaveGestureLibraryY,dtw,ward,84700.0,0.2791558791949236,0.264528720641661
UWaveGestureLibraryY,dtw,weighted,90331.0,0.2276520954941269,0.2588395433808168
UWaveGestureLibraryY,euclidean,average,93704.0,0.2791076201596311,0.3302339692258752
UWaveGestureLibraryY,euclidean,complete,92548.0,0.245867212356584,0.3114425634336826
UWaveGestureLibraryY,euclidean,single,93451.0,1.581415019434705e-05,0.289280589838827
UWaveGestureLibraryY,euclidean,ward,98617.0,0.2849123715782517,0.3320940398150463
UWaveGestureLibraryY,euclidean,weighted,92560.0,0.1652881081700254,0.3006434264730983
UWaveGestureLibraryY,kdtw,average,175278.0,0.1223169383548138,0.1679388284028672
UWaveGestureLibraryY,kdtw,complete,174876.0,0.0002092734587374,0.2846768076435513
UWaveGestureLibraryY,kdtw,single,175261.0,2.4301950559314605e-06,0.2919550874440778
UWaveGestureLibraryY,kdtw,ward,172845.0,0.0093577847393551,0.3085651142599938
UWaveGestureLibraryY,kdtw,weighted,174816.0,0.0363228876875608,0.2045928345469666
UWaveGestureLibraryY,lorentzian,average,98440.0,0.2539151289528991,0.3650330241773218
UWaveGestureLibraryY,lorentzian,complete,98342.0,0.2129392712385646,0.3333643201391276
UWaveGestureLibraryY,lorentzian,single,98107.0,4.893499461536787e-07,0.2739258837107078
UWaveGestureLibraryY,lorentzian,ward,99812.0,0.3223558194807471,0.3529531134963637
UWaveGestureLibraryY,lorentzian,weighted,98478.0,0.1851860906214129,0.3469711306658865
UWaveGestureLibraryY,msm,average,113228.0,0.2764790152900133,0.3296790813534132
UWaveGestureLibraryY,msm,complete,112261.0,0.193182119013247,0.3029677619502908
UWaveGestureLibraryY,msm,single,113463.0,4.893499461536787e-07,0.3035910962611491
UWaveGestureLibraryY,msm,ward,103135.0,0.2647611798556503,0.3237958021768956
UWaveGestureLibraryY,msm,weighted,113632.0,0.2192916831356412,0.3147646317170124
UWaveGestureLibraryY,sbd,average,86831.0,0.0001542883947248,0.3256056426971505
UWaveGestureLibraryY,sbd,complete,86204.0,0.1522616800635853,0.3081338610844824
UWaveGestureLibraryY,sbd,single,85899.0,1.4433976896976144e-07,0.2989850244382075
UWaveGestureLibraryY,sbd,ward,79820.0,0.2621330163023066,0.3103636811414744
UWaveGestureLibraryY,sbd,weighted,86395.0,0.2234788046645382,0.3144173448563441
UWaveGestureLibraryZ,dtw,average,90566.0,0.2757209379453486,0.2792928577956416
UWaveGestureLibraryZ,dtw,complete,89673.0,0.2214234684043889,0.2568457524010247
UWaveGestureLibraryZ,dtw,single,89162.0,2.718967744926415e-06,0.2021200773763944
UWaveGestureLibraryZ,dtw,ward,84596.0,0.2650429158177982,0.2704983362836577
UWaveGestureLibraryZ,dtw,weighted,90234.0,0.1221553556211336,0.2699442885487622
UWaveGestureLibraryZ,euclidean,average,93017.0,0.2349063330956206,0.3891962643759822
UWaveGestureLibraryZ,euclidean,complete,93110.0,0.242778173169815,0.3362864899566462
UWaveGestureLibraryZ,euclidean,single,92697.0,3.695348326995347e-06,0.333382196836128
UWaveGestureLibraryZ,euclidean,ward,97463.0,0.317159530900876,0.3649228882969521
UWaveGestureLibraryZ,euclidean,weighted,93473.0,0.2510186120249771,0.3565189096543061
UWaveGestureLibraryZ,kdtw,average,175776.0,0.0726398032707824,0.2139245195881645
UWaveGestureLibraryZ,kdtw,complete,174548.0,1.945256542625379e-05,0.340409424761051
UWaveGestureLibraryZ,kdtw,single,175033.0,1.515852941146781e-06,0.3620581035987346
UWaveGestureLibraryZ,kdtw,ward,175571.0,0.000239585598408,0.4043651812718362
UWaveGestureLibraryZ,kdtw,weighted,176037.0,0.0341745938252407,0.2539701861253704
UWaveGestureLibraryZ,lorentzian,average,98629.0,0.3061399853468581,0.406412257405888
UWaveGestureLibraryZ,lorentzian,complete,98167.0,0.2294221193638661,0.3561618400597584
UWaveGestureLibraryZ,lorentzian,single,97218.0,6.015108263621013e-07,0.3012803279556436
UWaveGestureLibraryZ,lorentzian,ward,98056.0,0.289999098023904,0.3873703631092172
UWaveGestureLibraryZ,lorentzian,weighted,98134.0,0.2752658034673367,0.3937929080952237
UWaveGestureLibraryZ,msm,average,111625.0,0.2373812724500628,0.3322244390259387
UWaveGestureLibraryZ,msm,complete,111393.0,0.2853572912494903,0.2975596060523788
UWaveGestureLibraryZ,msm,single,111548.0,2.718967744926415e-06,0.3069038992164143
UWaveGestureLibraryZ,msm,ward,102387.0,0.3620381414943451,0.3260293576194947
UWaveGestureLibraryZ,msm,weighted,110353.0,0.2301446593098274,0.3262275797473254
UWaveGestureLibraryZ,sbd,average,86515.0,0.0041499243610534,0.3518154728857285
UWaveGestureLibraryZ,sbd,complete,86119.0,0.199855378491478,0.3054296945449616
UWaveGestureLibraryZ,sbd,single,86024.0,3.729252976659313e-07,0.3360255842875435
UWaveGestureLibraryZ,sbd,ward,79146.0,0.367700885874744,0.3328164097173617
UWaveGestureLibraryZ,sbd,weighted,85932.0,0.1751427924251006,0.3268858315143252
Wafer,dtw,average,108718.0,-5.067360513777525e-05,0.4083027611065109
Wafer,dtw,complete,108214.0,-5.067360513777525e-05,0.4084101983026229
Wafer,dtw,single,104869.0,-5.067360513777525e-05,0.3904524545443589
Wafer,dtw,ward,86898.0,-5.067360513777525e-05,0.4262636596915763
Wafer,dtw,weighted,108695.0,-5.067360513777525e-05,0.4057830199050015
Wafer,euclidean,average,106450.0,-5.067360513777525e-05,0.4725741794302573
Wafer,euclidean,complete,106884.0,-5.067360513777525e-05,0.4528618865008976
