dataset,distance,linkage,strategy,phase,runtime,ARI
Plane,msm,weighted,parallel,Finished,672,0.7039371379952315
GunPoint,dtw,single,parallel,Initializing,49,-0.005050505050505051
GunPoint,dtw,single,parallel,Approximating,0,-0.005050505050505051
GunPoint,dtw,single,parallel,ComputingFullDistances,534,-0.005050505050505051
GunPoint,dtw,single,parallel,Finalizing,22,-0.005050505050505051
GunPoint,dtw,single,parallel,Finished,605,-0.005050505050505051
CricketZ,msm,weighted,parallel,Initializing,188,0.043656921096944176
CricketZ,msm,weighted,parallel,Approximating,0,0.043656921096944176
CricketZ,msm,weighted,parallel,ComputingFullDistances,16375,0.043656921096944176
CricketZ,msm,weighted,parallel,Finalizing,64,0.043656921096944176
CricketZ,msm,weighted,parallel,Finished,16629,0.043656921096944176
Car,lorentzian,average,parallel,Initializing,97,0.0792932780104408
Car,lorentzian,average,parallel,Approximating,0,0.0792932780104408
Car,lorentzian,average,parallel,ComputingFullDistances,153,0.0792932780104408
Car,lorentzian,average,parallel,Finalizing,20,0.0792932780104408
Car,lorentzian,average,parallel,Finished,272,0.0792932780104408
OSULeaf,msm,single,parallel,Initializing,133,-0.00025570772465781003
OSULeaf,msm,single,parallel,Approximating,0,-0.00025570772465781003
OSULeaf,msm,single,parallel,ComputingFullDistances,11787,-0.00025570772465781003
OSULeaf,msm,single,parallel,Finalizing,27,-0.00025570772465781003
OSULeaf,msm,single,parallel,Finished,11949,-0.00025570772465781003
edeniss20182020_ec_anomalies,dtw,average,parallel,Initializing,49,
edeniss20182020_ec_anomalies,dtw,average,parallel,Approximating,0,
edeniss20182020_ec_anomalies,dtw,average,parallel,ComputingFullDistances,1164,
edeniss20182020_ec_anomalies,dtw,average,parallel,Finalizing,29,
edeniss20182020_ec_anomalies,dtw,average,parallel,Finished,1243,
MiddlePhalanxOutlineAgeGroup,kdtw,single,parallel,Initializing,86,0.0014048912355416555
MiddlePhalanxOutlineAgeGroup,kdtw,single,parallel,Approximating,0,0.0014048912355416555
MiddlePhalanxOutlineAgeGroup,kdtw,single,parallel,ComputingFullDistances,12155,0.0014048912355416555
MiddlePhalanxOutlineAgeGroup,kdtw,single,parallel,Finalizing,39,0.0014048912355416555
MiddlePhalanxOutlineAgeGroup,kdtw,single,parallel,Finished,12281,0.0014048912355416555
SemgHandMovementCh2,msm,complete,parallel,Initializing,589,0.0034293361138021095
SemgHandMovementCh2,msm,complete,parallel,Approximating,0,0.0034293361138021095
SemgHandMovementCh2,msm,complete,parallel,ComputingFullDistances,627956,0.0034293361138021095
SemgHandMovementCh2,msm,complete,parallel,Finalizing,91,0.0034293361138021095
SemgHandMovementCh2,msm,complete,parallel,Finished,628637,0.0034293361138021095
Lightning7,euclidean,complete,parallel,Initializing,80,0.1835015259469294
Lightning7,euclidean,complete,parallel,Approximating,0,0.1835015259469294
Lightning7,euclidean,complete,parallel,ComputingFullDistances,113,0.1835015259469294
Lightning7,euclidean,complete,parallel,Finalizing,22,0.1835015259469294
Lightning7,euclidean,complete,parallel,Finished,217,0.1835015259469294
MedicalImages,sbd,single,parallel,Initializing,105,0.0127910046997275
MedicalImages,sbd,single,parallel,Approximating,0,0.0127910046997275
MedicalImages,sbd,single,parallel,ComputingFullDistances,1483,0.0127910046997275
MedicalImages,sbd,single,parallel,Finalizing,47,0.0127910046997275
MedicalImages,sbd,single,parallel,Finished,1636,0.0127910046997275
ACSF1,kdtw,complete,parallel,Initializing,261,0.003927933334242577
ACSF1,kdtw,complete,parallel,Approximating,0,0.003927933334242577
ACSF1,kdtw,complete,parallel,ComputingFullDistances,685482,0.003927933334242577
ACSF1,kdtw,complete,parallel,Finalizing,23,0.003927933334242577
ACSF1,kdtw,complete,parallel,Finished,685767,0.003927933334242577
edeniss20182020_level_anomalies,kdtw,average,parallel,Initializing,47,
edeniss20182020_level_anomalies,kdtw,average,parallel,Approximating,0,
edeniss20182020_level_anomalies,kdtw,average,parallel,ComputingFullDistances,6395,
edeniss20182020_level_anomalies,kdtw,average,parallel,Finalizing,24,
edeniss20182020_level_anomalies,kdtw,average,parallel,Finished,6468,
ECG200,sbd,single,parallel,Initializing,53,0.05068468977298926
ECG200,sbd,single,parallel,Approximating,0,0.05068468977298926
ECG200,sbd,single,parallel,ComputingFullDistances,334,0.05068468977298926
ECG200,sbd,single,parallel,Finalizing,24,0.05068468977298926
ECG200,sbd,single,parallel,Finished,413,0.05068468977298926
ACSF1,dtw,single,parallel,Initializing,218,0.006335781604496552
ACSF1,dtw,single,parallel,Approximating,0,0.006335781604496552
ACSF1,dtw,single,parallel,ComputingFullDistances,40125,0.006335781604496552
ACSF1,dtw,single,parallel,Finalizing,20,0.006335781604496552
ACSF1,dtw,single,parallel,Finished,40363,0.006335781604496552
OliveOil,lorentzian,ward,parallel,Initializing,56,0.6819018881320583
OliveOil,lorentzian,ward,parallel,Approximating,0,0.6819018881320583
OliveOil,lorentzian,ward,parallel,ComputingFullDistances,114,0.6819018881320583
OliveOil,lorentzian,ward,parallel,Finalizing,15,0.6819018881320583
OliveOil,lorentzian,ward,parallel,Finished,186,0.6819018881320583
RefrigerationDevices,euclidean,complete,parallel,Initializing,304,-0.0015620460471233678
RefrigerationDevices,euclidean,complete,parallel,Approximating,0,-0.0015620460471233678
RefrigerationDevices,euclidean,complete,parallel,ComputingFullDistances,222,-0.0015620460471233678
RefrigerationDevices,euclidean,complete,parallel,Finalizing,74,-0.0015620460471233678
RefrigerationDevices,euclidean,complete,parallel,Finished,600,-0.0015620460471233678
PhalangesOutlinesCorrect,kdtw,average,parallel,Initializing,178,0.0005783700893455012
PhalangesOutlinesCorrect,kdtw,average,parallel,Approximating,0,0.0005783700893455012
PhalangesOutlinesCorrect,kdtw,average,parallel,ComputingFullDistances,270110,0.0005783700893455012
PhalangesOutlinesCorrect,kdtw,average,parallel,Finalizing,205,0.0005783700893455012
PhalangesOutlinesCorrect,kdtw,average,parallel,Finished,270495,0.0005783700893455012
ToeSegmentation2,lorentzian,weighted,parallel,Initializing,89,0.002507866312554819
ToeSegmentation2,lorentzian,weighted,parallel,Approximating,0,0.002507866312554819
ToeSegmentation2,lorentzian,weighted,parallel,ComputingFullDistances,163,0.002507866312554819
ToeSegmentation2,lorentzian,weighted,parallel,Finalizing,27,0.002507866312554819
ToeSegmentation2,lorentzian,weighted,parallel,Finished,280,0.002507866312554819
SmallKitchenAppliances,msm,weighted,parallel,Initializing,341,0.00021562716631180306
SmallKitchenAppliances,msm,weighted,parallel,Approximating,0,0.00021562716631180306
SmallKitchenAppliances,msm,weighted,parallel,ComputingFullDistances,101345,0.00021562716631180306
SmallKitchenAppliances,msm,weighted,parallel,Finalizing,70,0.00021562716631180306
SmallKitchenAppliances,msm,weighted,parallel,Finished,101759,0.00021562716631180306
GesturePebbleZ2,euclidean,single,parallel,Initializing,62,-0.00039681887552424653
GesturePebbleZ2,euclidean,single,parallel,Approximating,0,-0.00039681887552424653
GesturePebbleZ2,euclidean,single,parallel,ComputingFullDistances,123,-0.00039681887552424653
GesturePebbleZ2,euclidean,single,parallel,Finalizing,35,-0.00039681887552424653
GesturePebbleZ2,euclidean,single,parallel,Finished,222,-0.00039681887552424653
Plane,euclidean,weighted,parallel,Initializing,48,0.6816900263271416
Plane,euclidean,weighted,parallel,Approximating,0,0.6816900263271416
Plane,euclidean,weighted,parallel,ComputingFullDistances,116,0.6816900263271416
Plane,euclidean,weighted,parallel,Finalizing,32,0.6816900263271416
Plane,euclidean,weighted,parallel,Finished,198,0.6816900263271416
GesturePebbleZ2,euclidean,complete,parallel,Initializing,59,0.17622503573837411
GesturePebbleZ2,euclidean,complete,parallel,Approximating,0,0.17622503573837411
GesturePebbleZ2,euclidean,complete,parallel,ComputingFullDistances,133,0.17622503573837411
GesturePebbleZ2,euclidean,complete,parallel,Finalizing,49,0.17622503573837411
GesturePebbleZ2,euclidean,complete,parallel,Finished,243,0.17622503573837411
CricketX,lorentzian,weighted,parallel,Initializing,194,0.05297451552928384
CricketX,lorentzian,weighted,parallel,Approximating,0,0.05297451552928384
CricketX,lorentzian,weighted,parallel,ComputingFullDistances,415,0.05297451552928384
CricketX,lorentzian,weighted,parallel,Finalizing,74,0.05297451552928384
CricketX,lorentzian,weighted,parallel,Finished,685,0.05297451552928384
Coffee,euclidean,single,parallel,Initializing,34,0.0026486437117544982
Coffee,euclidean,single,parallel,Approximating,0,0.0026486437117544982
Coffee,euclidean,single,parallel,ComputingFullDistances,70,0.0026486437117544982
Coffee,euclidean,single,parallel,Finalizing,16,0.0026486437117544982
Coffee,euclidean,single,parallel,Finished,121,0.0026486437117544982
EthanolLevel,dtw,weighted,parallel,Initializing,826,0.000766733250913181
EthanolLevel,dtw,weighted,parallel,Approximating,0,0.000766733250913181
EthanolLevel,dtw,weighted,parallel,ComputingFullDistances,1046769,0.000766733250913181
EthanolLevel,dtw,weighted,parallel,Finalizing,85,0.000766733250913181
EthanolLevel,dtw,weighted,parallel,Finished,1047681,0.000766733250913181
InsectEPGRegularTrain,kdtw,average,parallel,Initializing,148,0.0010828386527916743
InsectEPGRegularTrain,kdtw,average,parallel,Approximating,0,0.0010828386527916743
InsectEPGRegularTrain,kdtw,average,parallel,ComputingFullDistances,274313,0.0010828386527916743
InsectEPGRegularTrain,kdtw,average,parallel,Finalizing,39,0.0010828386527916743
InsectEPGRegularTrain,kdtw,average,parallel,Finished,274501,0.0010828386527916743
PowerCons,euclidean,complete,parallel,Initializing,56,0.038942403690570455
PowerCons,euclidean,complete,parallel,Approximating,0,0.038942403690570455
PowerCons,euclidean,complete,parallel,ComputingFullDistances,137,0.038942403690570455
PowerCons,euclidean,complete,parallel,Finalizing,43,0.038942403690570455
PowerCons,euclidean,complete,parallel,Finished,237,0.038942403690570455
FacesUCR,msm,average,parallel,Initializing,170,0.06536040708072856
FacesUCR,msm,average,parallel,Approximating,0,0.06536040708072856
FacesUCR,msm,average,parallel,ComputingFullDistances,25735,0.06536040708072856
FacesUCR,msm,average,parallel,Finalizing,156,0.06536040708072856
FacesUCR,msm,average,parallel,Finished,26063,0.06536040708072856
DistalPhalanxOutlineAgeGroup,euclidean,average,parallel,Initializing,61,0.030990487948089854
DistalPhalanxOutlineAgeGroup,euclidean,average,parallel,Approximating,0,0.030990487948089854
DistalPhalanxOutlineAgeGroup,euclidean,average,parallel,ComputingFullDistances,143,0.030990487948089854
DistalPhalanxOutlineAgeGroup,euclidean,average,parallel,Finalizing,54,0.030990487948089854
DistalPhalanxOutlineAgeGroup,euclidean,average,parallel,Finished,259,0.030990487948089854
PowerCons,msm,weighted,parallel,Initializing,68,0.011660479220781008
PowerCons,msm,weighted,parallel,Approximating,0,0.011660479220781008
PowerCons,msm,weighted,parallel,ComputingFullDistances,1167,0.011660479220781008
PowerCons,msm,weighted,parallel,Finalizing,36,0.011660479220781008
PowerCons,msm,weighted,parallel,Finished,1273,0.011660479220781008
UMD,euclidean,complete,parallel,Initializing,47,0.1298510300590932
UMD,euclidean,complete,parallel,Approximating,0,0.1298510300590932
UMD,euclidean,complete,parallel,ComputingFullDistances,125,0.1298510300590932
UMD,euclidean,complete,parallel,Finalizing,30,0.1298510300590932
UMD,euclidean,complete,parallel,Finished,203,0.1298510300590932
ElectricDevices,lorentzian,weighted,parallel,Initializing,861,-0.02445656492767667
ElectricDevices,lorentzian,weighted,parallel,Approximating,0,-0.02445656492767667
ElectricDevices,lorentzian,weighted,parallel,ComputingFullDistances,46607,-0.02445656492767667
ElectricDevices,lorentzian,weighted,parallel,Finalizing,10856,-0.02445656492767667
ElectricDevices,lorentzian,weighted,parallel,Finished,58326,-0.02445656492767667
Beef,msm,single,parallel,Initializing,43,0.04747360153591064
Beef,msm,single,parallel,Approximating,0,0.04747360153591064
Beef,msm,single,parallel,ComputingFullDistances,976,0.04747360153591064
Beef,msm,single,parallel,Finalizing,15,0.04747360153591064
Beef,msm,single,parallel,Finished,1037,0.04747360153591064
DiatomSizeReduction,lorentzian,single,parallel,Initializing,131,0.012339876178286495
DiatomSizeReduction,lorentzian,single,parallel,Approximating,0,0.012339876178286495
DiatomSizeReduction,lorentzian,single,parallel,ComputingFullDistances,209,0.012339876178286495
DiatomSizeReduction,lorentzian,single,parallel,Finalizing,39,0.012339876178286495
DiatomSizeReduction,lorentzian,single,parallel,Finished,381,0.012339876178286495
InsectEPGSmallTrain,sbd,single,parallel,Initializing,121,0.7498264386435701
InsectEPGSmallTrain,sbd,single,parallel,Approximating,0,0.7498264386435701
InsectEPGSmallTrain,sbd,single,parallel,ComputingFullDistances,891,0.7498264386435701
InsectEPGSmallTrain,sbd,single,parallel,Finalizing,25,0.7498264386435701
InsectEPGSmallTrain,sbd,single,parallel,Finished,1039,0.7498264386435701
CBF,lorentzian,complete,parallel,Initializing,124,0.24725787714890574
CBF,lorentzian,complete,parallel,Approximating,0,0.24725787714890574
CBF,lorentzian,complete,parallel,ComputingFullDistances,328,0.24725787714890574
CBF,lorentzian,complete,parallel,Finalizing,96,0.24725787714890574
CBF,lorentzian,complete,parallel,Finished,550,0.24725787714890574
GesturePebbleZ1,dtw,single,parallel,Initializing,66,-2.318794410481637e-05
GesturePebbleZ1,dtw,single,parallel,Approximating,0,-2.318794410481637e-05
GesturePebbleZ1,dtw,single,parallel,ComputingFullDistances,2359,-2.318794410481637e-05
GesturePebbleZ1,dtw,single,parallel,Finalizing,23,-2.318794410481637e-05
GesturePebbleZ1,dtw,single,parallel,Finished,2450,-2.318794410481637e-05
ProximalPhalanxTW,kdtw,weighted,parallel,Initializing,81,0.628303895646454
ProximalPhalanxTW,kdtw,weighted,parallel,Approximating,0,0.628303895646454
ProximalPhalanxTW,kdtw,weighted,parallel,ComputingFullDistances,14402,0.628303895646454
ProximalPhalanxTW,kdtw,weighted,parallel,Finalizing,64,0.628303895646454
ProximalPhalanxTW,kdtw,weighted,parallel,Finished,14548,0.628303895646454
OSULeaf,euclidean,complete,parallel,Initializing,167,0.11942579408066903
OSULeaf,euclidean,complete,parallel,Approximating,0,0.11942579408066903
OSULeaf,euclidean,complete,parallel,ComputingFullDistances,141,0.11942579408066903
OSULeaf,euclidean,complete,parallel,Finalizing,51,0.11942579408066903
OSULeaf,euclidean,complete,parallel,Finished,361,0.11942579408066903
Fish,euclidean,complete,parallel,Initializing,130,0.09655976086561525
Fish,euclidean,complete,parallel,Approximating,0,0.09655976086561525
Fish,euclidean,complete,parallel,ComputingFullDistances,136,0.09655976086561525
Fish,euclidean,complete,parallel,Finalizing,41,0.09655976086561525
Fish,euclidean,complete,parallel,Finished,308,0.09655976086561525
SemgHandGenderCh2,sbd,average,parallel,Initializing,599,0.08332653560649318
SemgHandGenderCh2,sbd,average,parallel,Approximating,0,0.08332653560649318
SemgHandGenderCh2,sbd,average,parallel,ComputingFullDistances,11907,0.08332653560649318
SemgHandGenderCh2,sbd,average,parallel,Finalizing,74,0.08332653560649318
SemgHandGenderCh2,sbd,average,parallel,Finished,12581,0.08332653560649318
WordSynonyms,euclidean,complete,parallel,Initializing,156,0.16154651204076764
WordSynonyms,euclidean,complete,parallel,Approximating,0,0.16154651204076764
WordSynonyms,euclidean,complete,parallel,ComputingFullDistances,165,0.16154651204076764
WordSynonyms,euclidean,complete,parallel,Finalizing,83,0.16154651204076764
WordSynonyms,euclidean,complete,parallel,Finished,406,0.16154651204076764
UWaveGestureLibraryAll,euclidean,average,parallel,Initializing,1683,0.5430248774358171
UWaveGestureLibraryAll,euclidean,average,parallel,Approximating,0,0.5430248774358171
UWaveGestureLibraryAll,euclidean,average,parallel,ComputingFullDistances,3638,0.5430248774358171
UWaveGestureLibraryAll,euclidean,average,parallel,Finalizing,597,0.5430248774358171
UWaveGestureLibraryAll,euclidean,average,parallel,Finished,5920,0.5430248774358171
AllGestureWiimoteZ,kdtw,average,parallel,Initializing,100,6.518421406788862e-05
AllGestureWiimoteZ,kdtw,average,parallel,Approximating,0,6.518421406788862e-05
AllGestureWiimoteZ,kdtw,average,parallel,ComputingFullDistances,112011,6.518421406788862e-05
AllGestureWiimoteZ,kdtw,average,parallel,Finalizing,126,6.518421406788862e-05
AllGestureWiimoteZ,kdtw,average,parallel,Finished,112239,6.518421406788862e-05
MiddlePhalanxOutlineCorrect,kdtw,complete,parallel,Initializing,119,0.0010373940557345627
MiddlePhalanxOutlineCorrect,kdtw,complete,parallel,Approximating,0,0.0010373940557345627
MiddlePhalanxOutlineCorrect,kdtw,complete,parallel,ComputingFullDistances,30779,0.0010373940557345627
MiddlePhalanxOutlineCorrect,kdtw,complete,parallel,Finalizing,78,0.0010373940557345627
MiddlePhalanxOutlineCorrect,kdtw,complete,parallel,Finished,30977,0.0010373940557345627
Symbols,sbd,ward,parallel,Initializing,219,0.7072506468299297
Symbols,sbd,ward,parallel,Approximating,0,0.7072506468299297
Symbols,sbd,ward,parallel,ComputingFullDistances,4387,0.7072506468299297
Symbols,sbd,ward,parallel,Finalizing,85,0.7072506468299297
Symbols,sbd,ward,parallel,Finished,4692,0.7072506468299297
OSULeaf,lorentzian,average,parallel,Initializing,150,0.030817143402452746
OSULeaf,lorentzian,average,parallel,Approximating,0,0.030817143402452746
OSULeaf,lorentzian,average,parallel,ComputingFullDistances,293,0.030817143402452746
